Vuosi,Kk,Pv,Klo,Aikavyöhyke,Lumensyvyys (cm)
1994,3,2,00:00,UTC,76
1994,3,3,00:00,UTC,76
1994,3,4,00:00,UTC,76
1994,3,5,00:00,UTC,76
1994,3,6,00:00,UTC,76
1994,3,7,00:00,UTC,77
1994,3,8,00:00,UTC,81
1994,3,9,00:00,UTC,81
1994,3,10,00:00,UTC,88
1994,3,11,00:00,UTC,88
1994,3,12,00:00,UTC,88
1994,3,13,00:00,UTC,88
1994,3,14,00:00,UTC,89
1994,3,15,00:00,UTC,89
1994,3,16,00:00,UTC,92
1994,3,17,00:00,UTC,94
1994,3,18,00:00,UTC,94
1994,3,19,00:00,UTC,95
1994,3,20,00:00,UTC,95
1994,3,21,00:00,UTC,94
1994,3,22,00:00,UTC,93
1994,3,23,00:00,UTC,92
1994,3,24,00:00,UTC,90
1994,3,25,00:00,UTC,88
1994,3,26,00:00,UTC,88
1994,3,27,00:00,UTC,87
1994,3,28,00:00,UTC,87
1994,3,29,00:00,UTC,87
1994,3,30,00:00,UTC,87
1994,3,31,00:00,UTC,89
1994,4,1,00:00,UTC,87
1994,4,2,00:00,UTC,83
1994,4,3,00:00,UTC,80
1994,4,4,00:00,UTC,77
1994,4,5,00:00,UTC,75
1994,4,6,00:00,UTC,75
1994,4,7,00:00,UTC,78
1994,4,8,00:00,UTC,77
1994,4,9,00:00,UTC,73
1994,4,10,00:00,UTC,70
1994,4,11,00:00,UTC,64
1994,4,12,00:00,UTC,63
1994,4,13,00:00,UTC,63
1994,4,14,00:00,UTC,59
1994,4,15,00:00,UTC,56
1994,4,16,00:00,UTC,55
1994,4,17,00:00,UTC,55
1994,4,18,00:00,UTC,53
1994,4,19,00:00,UTC,53
1994,4,20,00:00,UTC,54
1994,4,21,00:00,UTC,53
1994,4,22,00:00,UTC,57
1994,4,23,00:00,UTC,54
1994,4,24,00:00,UTC,50
1994,4,25,00:00,UTC,48
1994,4,26,00:00,UTC,42
1994,4,27,00:00,UTC,30
1994,4,28,00:00,UTC,20
1994,4,29,00:00,UTC,18
1994,4,30,00:00,UTC,15
1994,5,1,00:00,UTC,15
1994,5,2,00:00,UTC,10
1994,5,3,00:00,UTC,0
1994,5,4,00:00,UTC,0
1994,5,5,00:00,UTC,0
1994,5,6,00:00,UTC,0
1994,5,7,00:00,UTC,0
1994,5,8,00:00,UTC,0
1994,5,9,00:00,UTC,0
1994,5,10,00:00,UTC,-1
1994,5,11,00:00,UTC,-1
1994,5,12,00:00,UTC,-1
1994,5,13,00:00,UTC,-1
1994,5,14,00:00,UTC,-1
1994,5,15,00:00,UTC,2
1994,5,16,00:00,UTC,-1
1994,5,17,00:00,UTC,-1
1994,5,18,00:00,UTC,-1
1994,5,19,00:00,UTC,-1
1994,5,20,00:00,UTC,-1
1994,5,21,00:00,UTC,-1
1994,5,22,00:00,UTC,-1
1994,5,23,00:00,UTC,-1
1994,5,24,00:00,UTC,-1
1994,5,25,00:00,UTC,-1
1994,5,26,00:00,UTC,-1
1994,5,27,00:00,UTC,-1
1994,5,28,00:00,UTC,-1
1994,5,29,00:00,UTC,-1
1994,5,30,00:00,UTC,-1
1994,5,31,00:00,UTC,-1
1994,6,1,00:00,UTC,-1
1994,6,2,00:00,UTC,-1
1994,6,3,00:00,UTC,-1
1994,6,4,00:00,UTC,-1
1994,6,5,00:00,UTC,-1
1994,6,6,00:00,UTC,-1
1994,6,7,00:00,UTC,-1
1994,6,8,00:00,UTC,-1
1994,6,9,00:00,UTC,-1
1994,6,10,00:00,UTC,-1
1994,6,11,00:00,UTC,-1
1994,6,12,00:00,UTC,-1
1994,6,13,00:00,UTC,-1
1994,6,14,00:00,UTC,-1
1994,6,15,00:00,UTC,-1
1994,6,16,00:00,UTC,-1
1994,6,17,00:00,UTC,-1
1994,6,18,00:00,UTC,-1
1994,6,19,00:00,UTC,-1
1994,6,20,00:00,UTC,-1
1994,6,21,00:00,UTC,-1
1994,6,22,00:00,UTC,-1
1994,6,23,00:00,UTC,-1
1994,6,24,00:00,UTC,-1
1994,6,25,00:00,UTC,-1
1994,6,26,00:00,UTC,-1
1994,6,27,00:00,UTC,-1
1994,6,28,00:00,UTC,-1
1994,6,29,00:00,UTC,-1
1994,6,30,00:00,UTC,-1
1994,7,1,00:00,UTC,-1
1994,7,2,00:00,UTC,-1
1994,7,3,00:00,UTC,-1
1994,7,4,00:00,UTC,-1
1994,7,5,00:00,UTC,-1
1994,7,6,00:00,UTC,-1
1994,7,7,00:00,UTC,-1
1994,7,8,00:00,UTC,-1
1994,7,9,00:00,UTC,-1
1994,7,10,00:00,UTC,-1
1994,7,11,00:00,UTC,-1
1994,7,12,00:00,UTC,-1
1994,7,13,00:00,UTC,-1
1994,7,14,00:00,UTC,-1
1994,7,15,00:00,UTC,-1
1994,7,16,00:00,UTC,-1
1994,7,17,00:00,UTC,-1
1994,7,18,00:00,UTC,-1
1994,7,19,00:00,UTC,-1
1994,7,20,00:00,UTC,-1
1994,7,21,00:00,UTC,-1
1994,7,22,00:00,UTC,-1
1994,7,23,00:00,UTC,-1
1994,7,24,00:00,UTC,-1
1994,7,25,00:00,UTC,-1
1994,7,26,00:00,UTC,-1
1994,7,27,00:00,UTC,-1
1994,7,28,00:00,UTC,-1
1994,7,29,00:00,UTC,-1
1994,7,30,00:00,UTC,-1
1994,7,31,00:00,UTC,-1
1994,8,1,00:00,UTC,-1
1994,8,2,00:00,UTC,-1
1994,8,3,00:00,UTC,-1
1994,8,4,00:00,UTC,-1
1994,8,5,00:00,UTC,-1
1994,8,6,00:00,UTC,-1
1994,8,7,00:00,UTC,-1
1994,8,8,00:00,UTC,-1
1994,8,9,00:00,UTC,-1
1994,8,10,00:00,UTC,-1
1994,8,11,00:00,UTC,-1
1994,8,12,00:00,UTC,-1
1994,8,13,00:00,UTC,-1
1994,8,14,00:00,UTC,-1
1994,8,15,00:00,UTC,-1
1994,8,16,00:00,UTC,-1
1994,8,17,00:00,UTC,-1
1994,8,18,00:00,UTC,-1
1994,8,19,00:00,UTC,-1
1994,8,20,00:00,UTC,-1
1994,8,21,00:00,UTC,-1
1994,8,22,00:00,UTC,-1
1994,8,23,00:00,UTC,-1
1994,8,24,00:00,UTC,-1
1994,8,25,00:00,UTC,-1
1994,8,26,00:00,UTC,-1
1994,8,27,00:00,UTC,-1
1994,8,28,00:00,UTC,-1
1994,8,29,00:00,UTC,-1
1994,8,30,00:00,UTC,-1
1994,8,31,00:00,UTC,-1
1994,9,1,00:00,UTC,-1
1994,9,2,00:00,UTC,-1
1994,9,3,00:00,UTC,-1
1994,9,4,00:00,UTC,-1
1994,9,5,00:00,UTC,-1
1994,9,6,00:00,UTC,-1
1994,9,7,00:00,UTC,-1
1994,9,8,00:00,UTC,-1
1994,9,9,00:00,UTC,-1
1994,9,10,00:00,UTC,-1
1994,9,11,00:00,UTC,-1
1994,9,12,00:00,UTC,-1
1994,9,13,00:00,UTC,-1
1994,9,14,00:00,UTC,-1
1994,9,15,00:00,UTC,-1
1994,9,16,00:00,UTC,-1
1994,9,17,00:00,UTC,-1
1994,9,18,00:00,UTC,-1
1994,9,19,00:00,UTC,-1
1994,9,20,00:00,UTC,-1
1994,9,21,00:00,UTC,-1
1994,9,22,00:00,UTC,-1
1994,9,23,00:00,UTC,-1
1994,9,24,00:00,UTC,-1
1994,9,25,00:00,UTC,-1
1994,9,26,00:00,UTC,-1
1994,9,27,00:00,UTC,-1
1994,9,28,00:00,UTC,-1
1994,9,29,00:00,UTC,-1
1994,9,30,00:00,UTC,-1
1994,10,1,00:00,UTC,-1
1994,10,2,00:00,UTC,-1
1994,10,3,00:00,UTC,-1
1994,10,4,00:00,UTC,-1
1994,10,5,00:00,UTC,7
1994,10,6,00:00,UTC,0
1994,10,7,00:00,UTC,-1
1994,10,8,00:00,UTC,-1
1994,10,9,00:00,UTC,-1
1994,10,10,00:00,UTC,-1
1994,10,11,00:00,UTC,-1
1994,10,12,00:00,UTC,-1
1994,10,13,00:00,UTC,-1
1994,10,14,00:00,UTC,4
1994,10,15,00:00,UTC,4
1994,10,16,00:00,UTC,4
1994,10,17,00:00,UTC,4
1994,10,18,00:00,UTC,3
1994,10,19,00:00,UTC,3
1994,10,20,00:00,UTC,3
1994,10,21,00:00,UTC,2
1994,10,22,00:00,UTC,2
1994,10,23,00:00,UTC,-1
1994,10,24,00:00,UTC,1
1994,10,25,00:00,UTC,-1
1994,10,26,00:00,UTC,-1
1994,10,27,00:00,UTC,-1
1994,10,28,00:00,UTC,2
1994,10,29,00:00,UTC,0
1994,10,30,00:00,UTC,2
1994,10,31,00:00,UTC,2
1994,11,1,00:00,UTC,2
1994,11,2,00:00,UTC,5
1994,11,3,00:00,UTC,4
1994,11,4,00:00,UTC,3
1994,11,5,00:00,UTC,2
1994,11,6,00:00,UTC,0
1994,11,7,00:00,UTC,0
1994,11,8,00:00,UTC,0
1994,11,9,00:00,UTC,0
1994,11,10,00:00,UTC,0
1994,11,11,00:00,UTC,0
1994,11,12,00:00,UTC,0
1994,11,13,00:00,UTC,0
1994,11,14,00:00,UTC,1
1994,11,15,00:00,UTC,4
1994,11,16,00:00,UTC,4
1994,11,17,00:00,UTC,4
1994,11,18,00:00,UTC,4
1994,11,19,00:00,UTC,4
1994,11,20,00:00,UTC,5
1994,11,21,00:00,UTC,6
1994,11,22,00:00,UTC,6
1994,11,23,00:00,UTC,11
1994,11,24,00:00,UTC,11
1994,11,25,00:00,UTC,12
1994,11,26,00:00,UTC,13
1994,11,27,00:00,UTC,16
1994,11,28,00:00,UTC,16
1994,11,29,00:00,UTC,17
1994,11,30,00:00,UTC,17
1994,12,1,00:00,UTC,17
1994,12,2,00:00,UTC,16
1994,12,3,00:00,UTC,16
1994,12,4,00:00,UTC,16
1994,12,5,00:00,UTC,16
1994,12,6,00:00,UTC,20
1994,12,7,00:00,UTC,20
1994,12,8,00:00,UTC,19
1994,12,9,00:00,UTC,20
1994,12,10,00:00,UTC,20
1994,12,11,00:00,UTC,24
1994,12,12,00:00,UTC,24
1994,12,13,00:00,UTC,23
1994,12,14,00:00,UTC,23
1994,12,15,00:00,UTC,23
1994,12,16,00:00,UTC,24
1994,12,17,00:00,UTC,24
1994,12,18,00:00,UTC,25
1994,12,19,00:00,UTC,31
1994,12,20,00:00,UTC,28
1994,12,21,00:00,UTC,29
1994,12,22,00:00,UTC,29
1994,12,23,00:00,UTC,28
1994,12,24,00:00,UTC,28
1994,12,25,00:00,UTC,32
1994,12,26,00:00,UTC,31
1994,12,27,00:00,UTC,36
1994,12,28,00:00,UTC,36
1994,12,29,00:00,UTC,36
1994,12,30,00:00,UTC,39
1994,12,31,00:00,UTC,41
1995,1,1,00:00,UTC,41
1995,1,2,00:00,UTC,36
1995,1,3,00:00,UTC,36
1995,1,4,00:00,UTC,37
1995,1,5,00:00,UTC,37
1995,1,6,00:00,UTC,36
1995,1,7,00:00,UTC,34
1995,1,8,00:00,UTC,36
1995,1,9,00:00,UTC,36
1995,1,10,00:00,UTC,41
1995,1,11,00:00,UTC,41
1995,1,12,00:00,UTC,41
1995,1,13,00:00,UTC,41
1995,1,14,00:00,UTC,40
1995,1,15,00:00,UTC,41
1995,1,16,00:00,UTC,42
1995,1,17,00:00,UTC,41
1995,1,18,00:00,UTC,37
1995,1,19,00:00,UTC,38
1995,1,20,00:00,UTC,37
1995,1,21,00:00,UTC,37
1995,1,22,00:00,UTC,38
1995,1,23,00:00,UTC,38
1995,1,24,00:00,UTC,38
1995,1,25,00:00,UTC,40
1995,1,26,00:00,UTC,41
1995,1,27,00:00,UTC,45
1995,1,28,00:00,UTC,46
1995,1,29,00:00,UTC,47
1995,1,30,00:00,UTC,44
1995,1,31,00:00,UTC,43
1995,2,1,00:00,UTC,42
1995,2,2,00:00,UTC,49
1995,2,3,00:00,UTC,37
1995,2,4,00:00,UTC,37
1995,2,5,00:00,UTC,38
1995,2,6,00:00,UTC,41
1995,2,7,00:00,UTC,44
1995,2,8,00:00,UTC,44
1995,2,9,00:00,UTC,45
1995,2,10,00:00,UTC,43
1995,2,11,00:00,UTC,42
1995,2,12,00:00,UTC,42
1995,2,13,00:00,UTC,44
1995,2,14,00:00,UTC,50
1995,2,15,00:00,UTC,51
1995,2,16,00:00,UTC,56
1995,2,17,00:00,UTC,60
1995,2,18,00:00,UTC,62
1995,2,19,00:00,UTC,64
1995,2,20,00:00,UTC,64
1995,2,21,00:00,UTC,62
1995,2,22,00:00,UTC,65
1995,2,23,00:00,UTC,67
1995,2,24,00:00,UTC,68
1995,2,25,00:00,UTC,74
1995,2,26,00:00,UTC,75
1995,2,27,00:00,UTC,73
1995,2,28,00:00,UTC,73
1995,3,1,00:00,UTC,68
1995,3,2,00:00,UTC,68
1995,3,3,00:00,UTC,67
1995,3,4,00:00,UTC,67
1995,3,5,00:00,UTC,71
1995,3,6,00:00,UTC,75
1995,3,7,00:00,UTC,74
1995,3,8,00:00,UTC,77
1995,3,9,00:00,UTC,79
1995,3,10,00:00,UTC,77
1995,3,11,00:00,UTC,77
1995,3,12,00:00,UTC,77
1995,3,13,00:00,UTC,75
1995,3,14,00:00,UTC,73
1995,3,15,00:00,UTC,72
1995,3,16,00:00,UTC,71
1995,3,17,00:00,UTC,70
1995,3,18,00:00,UTC,71
1995,3,19,00:00,UTC,70
1995,3,20,00:00,UTC,73
1995,3,21,00:00,UTC,74
1995,3,22,00:00,UTC,73
1995,3,23,00:00,UTC,73
1995,3,24,00:00,UTC,71
1995,3,25,00:00,UTC,70
1995,3,26,00:00,UTC,70
1995,3,27,00:00,UTC,69
1995,3,28,00:00,UTC,69
1995,3,29,00:00,UTC,69
1995,3,30,00:00,UTC,68
1995,3,31,00:00,UTC,68
1995,4,1,00:00,UTC,65
1995,4,2,00:00,UTC,68
1995,4,3,00:00,UTC,67
1995,4,4,00:00,UTC,67
1995,4,5,00:00,UTC,67
1995,4,6,00:00,UTC,67
1995,4,7,00:00,UTC,67
1995,4,8,00:00,UTC,66
1995,4,9,00:00,UTC,66
1995,4,10,00:00,UTC,66
1995,4,11,00:00,UTC,65
1995,4,12,00:00,UTC,65
1995,4,13,00:00,UTC,64
1995,4,14,00:00,UTC,60
1995,4,15,00:00,UTC,64
1995,4,16,00:00,UTC,59
1995,4,17,00:00,UTC,57
1995,4,18,00:00,UTC,56
1995,4,19,00:00,UTC,52
1995,4,20,00:00,UTC,50
1995,4,21,00:00,UTC,52
1995,4,22,00:00,UTC,47
1995,4,23,00:00,UTC,43
1995,4,24,00:00,UTC,45
1995,4,25,00:00,UTC,40
1995,4,26,00:00,UTC,42
1995,4,27,00:00,UTC,42
1995,4,28,00:00,UTC,41
1995,4,29,00:00,UTC,41
1995,4,30,00:00,UTC,40
1995,5,1,00:00,UTC,38
1995,5,2,00:00,UTC,38
1995,5,3,00:00,UTC,40
1995,5,4,00:00,UTC,39
1995,5,5,00:00,UTC,38
1995,5,6,00:00,UTC,35
1995,5,7,00:00,UTC,32
1995,5,8,00:00,UTC,30
1995,5,9,00:00,UTC,29
1995,5,10,00:00,UTC,32
1995,5,11,00:00,UTC,31
1995,5,12,00:00,UTC,33
1995,5,13,00:00,UTC,32
1995,5,14,00:00,UTC,30
1995,5,15,00:00,UTC,30
1995,5,16,00:00,UTC,32
1995,5,17,00:00,UTC,27
1995,5,18,00:00,UTC,21
1995,5,19,00:00,UTC,0
1995,5,20,00:00,UTC,0
1995,5,21,00:00,UTC,0
1995,5,22,00:00,UTC,0
1995,5,23,00:00,UTC,0
1995,5,24,00:00,UTC,-1
1995,5,25,00:00,UTC,-1
1995,5,26,00:00,UTC,-1
1995,5,27,00:00,UTC,-1
1995,5,28,00:00,UTC,-1
1995,5,29,00:00,UTC,-1
1995,5,30,00:00,UTC,-1
1995,5,31,00:00,UTC,-1
1995,6,1,00:00,UTC,-1
1995,6,2,00:00,UTC,-1
1995,6,3,00:00,UTC,-1
1995,6,4,00:00,UTC,-1
1995,6,5,00:00,UTC,-1
1995,6,6,00:00,UTC,-1
1995,6,7,00:00,UTC,-1
1995,6,8,00:00,UTC,-1
1995,6,9,00:00,UTC,-1
1995,6,10,00:00,UTC,-1
1995,6,11,00:00,UTC,-1
1995,6,12,00:00,UTC,-1
1995,6,13,00:00,UTC,-1
1995,6,14,00:00,UTC,-1
1995,6,15,00:00,UTC,-1
1995,6,16,00:00,UTC,-1
1995,6,17,00:00,UTC,-1
1995,6,18,00:00,UTC,-1
1995,6,19,00:00,UTC,-1
1995,6,20,00:00,UTC,-1
1995,6,21,00:00,UTC,-1
1995,6,22,00:00,UTC,-1
1995,6,23,00:00,UTC,-1
1995,6,24,00:00,UTC,-1
1995,6,25,00:00,UTC,-1
1995,6,26,00:00,UTC,-1
1995,6,27,00:00,UTC,-1
1995,6,28,00:00,UTC,-1
1995,6,29,00:00,UTC,-1
1995,6,30,00:00,UTC,-1
1995,7,1,00:00,UTC,-1
1995,7,2,00:00,UTC,-1
1995,7,3,00:00,UTC,-1
1995,7,4,00:00,UTC,-1
1995,7,5,00:00,UTC,-1
1995,7,6,00:00,UTC,-1
1995,7,7,00:00,UTC,-1
1995,7,8,00:00,UTC,-1
1995,7,9,00:00,UTC,-1
1995,7,10,00:00,UTC,-1
1995,7,11,00:00,UTC,-1
1995,7,12,00:00,UTC,-1
1995,7,13,00:00,UTC,-1
1995,7,14,00:00,UTC,-1
1995,7,15,00:00,UTC,-1
1995,7,16,00:00,UTC,-1
1995,7,17,00:00,UTC,-1
1995,7,18,00:00,UTC,-1
1995,7,19,00:00,UTC,-1
1995,7,20,00:00,UTC,-1
1995,7,21,00:00,UTC,-1
1995,7,22,00:00,UTC,-1
1995,7,23,00:00,UTC,-1
1995,7,24,00:00,UTC,-1
1995,7,25,00:00,UTC,-1
1995,7,26,00:00,UTC,-1
1995,7,27,00:00,UTC,-1
1995,7,28,00:00,UTC,-1
1995,7,29,00:00,UTC,-1
1995,7,30,00:00,UTC,-1
1995,7,31,00:00,UTC,-1
1995,8,1,00:00,UTC,-1
1995,8,2,00:00,UTC,-1
1995,8,3,00:00,UTC,-1
1995,8,4,00:00,UTC,-1
1995,8,5,00:00,UTC,-1
1995,8,6,00:00,UTC,-1
1995,8,7,00:00,UTC,-1
1995,8,8,00:00,UTC,-1
1995,8,9,00:00,UTC,-1
1995,8,10,00:00,UTC,-1
1995,8,11,00:00,UTC,-1
1995,8,12,00:00,UTC,-1
1995,8,13,00:00,UTC,-1
1995,8,14,00:00,UTC,-1
1995,8,15,00:00,UTC,-1
1995,8,16,00:00,UTC,-1
1995,8,17,00:00,UTC,-1
1995,8,18,00:00,UTC,-1
1995,8,19,00:00,UTC,-1
1995,8,20,00:00,UTC,-1
1995,8,21,00:00,UTC,-1
1995,8,22,00:00,UTC,-1
1995,8,23,00:00,UTC,-1
1995,8,24,00:00,UTC,-1
1995,8,25,00:00,UTC,-1
1995,8,26,00:00,UTC,-1
1995,8,27,00:00,UTC,-1
1995,8,28,00:00,UTC,-1
1995,8,29,00:00,UTC,-1
1995,8,30,00:00,UTC,-1
1995,8,31,00:00,UTC,-1
1995,9,1,00:00,UTC,-1
1995,9,2,00:00,UTC,-1
1995,9,3,00:00,UTC,-1
1995,9,4,00:00,UTC,-1
1995,9,5,00:00,UTC,-1
1995,9,6,00:00,UTC,-1
1995,9,7,00:00,UTC,-1
1995,9,8,00:00,UTC,-1
1995,9,9,00:00,UTC,-1
1995,9,10,00:00,UTC,-1
1995,9,11,00:00,UTC,-1
1995,9,12,00:00,UTC,-1
1995,9,13,00:00,UTC,-1
1995,9,14,00:00,UTC,-1
1995,9,15,00:00,UTC,-1
1995,9,16,00:00,UTC,-1
1995,9,17,00:00,UTC,-1
1995,9,18,00:00,UTC,-1
1995,9,19,00:00,UTC,-1
1995,9,20,00:00,UTC,-1
1995,9,21,00:00,UTC,-1
1995,9,22,00:00,UTC,-1
1995,9,23,00:00,UTC,-1
1995,9,24,00:00,UTC,-1
1995,9,25,00:00,UTC,-1
1995,9,26,00:00,UTC,-1
1995,9,27,00:00,UTC,-1
1995,9,28,00:00,UTC,-1
1995,9,29,00:00,UTC,-1
1995,9,30,00:00,UTC,-1
1995,10,1,00:00,UTC,-1
1995,10,2,00:00,UTC,-1
1995,10,3,00:00,UTC,-1
1995,10,4,00:00,UTC,-1
1995,10,5,00:00,UTC,-1
1995,10,6,00:00,UTC,-1
1995,10,7,00:00,UTC,-1
1995,10,8,00:00,UTC,-1
1995,10,9,00:00,UTC,-1
1995,10,10,00:00,UTC,-1
1995,10,11,00:00,UTC,-1
1995,10,12,00:00,UTC,-1
1995,10,13,00:00,UTC,-1
1995,10,14,00:00,UTC,-1
1995,10,15,00:00,UTC,-1
1995,10,16,00:00,UTC,2
1995,10,17,00:00,UTC,-1
1995,10,18,00:00,UTC,-1
1995,10,19,00:00,UTC,0
1995,10,20,00:00,UTC,6
1995,10,21,00:00,UTC,11
1995,10,22,00:00,UTC,12
1995,10,23,00:00,UTC,8
1995,10,24,00:00,UTC,7
1995,10,25,00:00,UTC,7
1995,10,26,00:00,UTC,6
1995,10,27,00:00,UTC,3
1995,10,28,00:00,UTC,-1
1995,10,29,00:00,UTC,4
1995,10,30,00:00,UTC,4
1995,10,31,00:00,UTC,4
1995,11,1,00:00,UTC,5
1995,11,2,00:00,UTC,10
1995,11,3,00:00,UTC,17
1995,11,4,00:00,UTC,15
1995,11,5,00:00,UTC,15
1995,11,6,00:00,UTC,15
1995,11,7,00:00,UTC,13
1995,11,8,00:00,UTC,13
1995,11,9,00:00,UTC,20
1995,11,10,00:00,UTC,30
1995,11,11,00:00,UTC,30
1995,11,12,00:00,UTC,28
1995,11,13,00:00,UTC,29
1995,11,14,00:00,UTC,22
1995,11,15,00:00,UTC,29
1995,11,16,00:00,UTC,29
1995,11,17,00:00,UTC,29
1995,11,18,00:00,UTC,29
1995,11,19,00:00,UTC,30
1995,11,20,00:00,UTC,19
1995,11,21,00:00,UTC,24
1995,11,22,00:00,UTC,24
1995,11,23,00:00,UTC,26
1995,11,24,00:00,UTC,32
1995,11,25,00:00,UTC,33
1995,11,26,00:00,UTC,33
1995,11,27,00:00,UTC,33
1995,11,28,00:00,UTC,33
1995,11,29,00:00,UTC,32
1995,11,30,00:00,UTC,32
1995,12,1,00:00,UTC,32
1995,12,2,00:00,UTC,32
1995,12,3,00:00,UTC,32
1995,12,4,00:00,UTC,32
1995,12,5,00:00,UTC,32
1995,12,6,00:00,UTC,32
1995,12,7,00:00,UTC,32
1995,12,8,00:00,UTC,32
1995,12,9,00:00,UTC,32
1995,12,10,00:00,UTC,33
1995,12,11,00:00,UTC,33
1995,12,12,00:00,UTC,32
1995,12,13,00:00,UTC,32
1995,12,14,00:00,UTC,32
1995,12,15,00:00,UTC,32
1995,12,16,00:00,UTC,35
1995,12,17,00:00,UTC,35
1995,12,18,00:00,UTC,33
1995,12,19,00:00,UTC,33
1995,12,20,00:00,UTC,33
1995,12,21,00:00,UTC,33
1995,12,22,00:00,UTC,33
1995,12,23,00:00,UTC,33
1995,12,24,00:00,UTC,41
1995,12,25,00:00,UTC,44
1995,12,26,00:00,UTC,44
1995,12,27,00:00,UTC,46
1995,12,28,00:00,UTC,46
1995,12,29,00:00,UTC,46
1995,12,30,00:00,UTC,48
1995,12,31,00:00,UTC,47
1996,1,1,00:00,UTC,46
1996,1,2,00:00,UTC,40
1996,1,3,00:00,UTC,40
1996,1,4,00:00,UTC,39
1996,1,5,00:00,UTC,40
1996,1,6,00:00,UTC,40
1996,1,7,00:00,UTC,41
1996,1,8,00:00,UTC,42
1996,1,9,00:00,UTC,42
1996,1,10,00:00,UTC,42
1996,1,11,00:00,UTC,42
1996,1,12,00:00,UTC,42
1996,1,13,00:00,UTC,42
1996,1,14,00:00,UTC,42
1996,1,15,00:00,UTC,42
1996,1,16,00:00,UTC,43
1996,1,17,00:00,UTC,44
1996,1,18,00:00,UTC,44
1996,1,19,00:00,UTC,44
1996,1,20,00:00,UTC,44
1996,1,21,00:00,UTC,43
1996,1,22,00:00,UTC,44
1996,1,23,00:00,UTC,44
1996,1,24,00:00,UTC,44
1996,1,25,00:00,UTC,44
1996,1,26,00:00,UTC,44
1996,1,27,00:00,UTC,44
1996,1,28,00:00,UTC,44
1996,1,29,00:00,UTC,44
1996,1,30,00:00,UTC,44
1996,1,31,00:00,UTC,43
1996,2,1,00:00,UTC,43
1996,2,2,00:00,UTC,43
1996,2,3,00:00,UTC,43
1996,2,4,00:00,UTC,43
1996,2,5,00:00,UTC,42
1996,2,6,00:00,UTC,42
1996,2,7,00:00,UTC,42
1996,2,8,00:00,UTC,42
1996,2,9,00:00,UTC,42
1996,2,10,00:00,UTC,42
1996,2,11,00:00,UTC,44
1996,2,12,00:00,UTC,44
1996,2,13,00:00,UTC,44
1996,2,14,00:00,UTC,46
1996,2,15,00:00,UTC,46
1996,2,16,00:00,UTC,48
1996,2,17,00:00,UTC,45
1996,2,18,00:00,UTC,45
1996,2,19,00:00,UTC,44
1996,2,20,00:00,UTC,44
1996,2,21,00:00,UTC,45
1996,2,22,00:00,UTC,44
1996,2,23,00:00,UTC,45
1996,2,24,00:00,UTC,45
1996,2,25,00:00,UTC,45
1996,2,26,00:00,UTC,47
1996,2,27,00:00,UTC,45
1996,2,28,00:00,UTC,48
1996,2,29,00:00,UTC,43
1996,3,1,00:00,UTC,45
1996,3,2,00:00,UTC,45
1996,3,3,00:00,UTC,45
1996,3,4,00:00,UTC,44
1996,3,5,00:00,UTC,44
1996,3,6,00:00,UTC,44
1996,3,7,00:00,UTC,44
1996,3,8,00:00,UTC,42
1996,3,9,00:00,UTC,41
1996,3,10,00:00,UTC,39
1996,3,11,00:00,UTC,39
1996,3,12,00:00,UTC,39
1996,3,13,00:00,UTC,43
1996,3,14,00:00,UTC,43
1996,3,15,00:00,UTC,42
1996,3,16,00:00,UTC,40
1996,3,17,00:00,UTC,39
1996,3,18,00:00,UTC,39
1996,3,19,00:00,UTC,39
1996,3,20,00:00,UTC,40
1996,3,21,00:00,UTC,40
1996,3,22,00:00,UTC,40
1996,3,23,00:00,UTC,39
1996,3,24,00:00,UTC,39
1996,3,25,00:00,UTC,39
1996,3,26,00:00,UTC,44
1996,3,27,00:00,UTC,50
1996,3,28,00:00,UTC,52
1996,3,29,00:00,UTC,51
1996,3,30,00:00,UTC,51
1996,3,31,00:00,UTC,50
1996,4,1,00:00,UTC,51
1996,4,2,00:00,UTC,52
1996,4,3,00:00,UTC,51
1996,4,4,00:00,UTC,51
1996,4,5,00:00,UTC,47
1996,4,6,00:00,UTC,46
1996,4,7,00:00,UTC,47
1996,4,8,00:00,UTC,46
1996,4,9,00:00,UTC,45
1996,4,10,00:00,UTC,44
1996,4,11,00:00,UTC,44
1996,4,12,00:00,UTC,45
1996,4,13,00:00,UTC,45
1996,4,14,00:00,UTC,45
1996,4,15,00:00,UTC,44
1996,4,16,00:00,UTC,44
1996,4,17,00:00,UTC,45
1996,4,18,00:00,UTC,46
1996,4,19,00:00,UTC,45
1996,4,20,00:00,UTC,57
1996,4,21,00:00,UTC,56
1996,4,22,00:00,UTC,51
1996,4,23,00:00,UTC,47
1996,4,24,00:00,UTC,47
1996,4,25,00:00,UTC,46
1996,4,26,00:00,UTC,49
1996,4,27,00:00,UTC,48
1996,4,28,00:00,UTC,48
1996,4,29,00:00,UTC,48
1996,4,30,00:00,UTC,48
1996,5,1,00:00,UTC,45
1996,5,2,00:00,UTC,44
1996,5,3,00:00,UTC,43
1996,5,4,00:00,UTC,38
1996,5,5,00:00,UTC,36
1996,5,6,00:00,UTC,33
1996,5,7,00:00,UTC,30
1996,5,8,00:00,UTC,29
1996,5,9,00:00,UTC,27
1996,5,10,00:00,UTC,27
1996,5,11,00:00,UTC,26
1996,5,12,00:00,UTC,17
